,mean,se_mean,sd,n_eff,Rhat
"Rt_adj[62,1]",1.1310447359463671,0.0038457470309100935,0.025988089483798427,45.66540147066361,1.077353236493889
"Rt_adj[63,1]",1.1307113402966662,0.0038407389255005705,0.025971076367706503,45.72464313192499,1.0773087400635046
"Rt_adj[64,1]",1.130371926526704,0.003835461406597443,0.0259526831312135,45.78564053392733,1.077262456425934
"Rt_adj[65,1]",1.1300263989051271,0.0038299066361275496,0.025932869182671847,45.848461231888514,1.0772143034741406
"Rt_adj[66,1]",1.1296746607615293,0.003824066632203342,0.02591159326836353,45.91317581352353,1.0771641957497529
"Rt_adj[67,1]",1.1293166145040041,0.003817933269730054,0.025888813481906702,45.97985805982967,1.077112044309763
"Rt_adj[68,1]",1.128952161638745,0.0038114982812284624,0.02586448727509316,46.04858511609096,1.077057756587304
"Rt_adj[69,1]",1.1285812027907758,0.0038047532578893537,0.025838571470294842,46.11943767399012,1.0770012362463135
"Rt_adj[70,1]",1.128203637726471,0.0037976896508728616,0.025811022274497775,46.19250016557031,1.0769423830297407
"Rt_adj[71,1]",1.1278193653778465,0.0037902987728662702,0.02578179529505513,46.26786096996779,1.0768810926009984
"Rt_adj[72,1]",1.1274282838685645,0.0037825717999135366,0.025750845557256638,46.34561263394349,1.0768172563782876
"Rt_adj[73,1]",1.1270302905417602,0.003774499773532594,0.025718127523809517,46.42585210725273,1.0767507613614686
"Rt_adj[74,1]",1.1184524286377906,0.003756778022637534,0.025491899582138506,46.04403007173122,1.078078158185958
"Rt_adj[75,1]",1.1180462611140087,0.003748102013669022,0.02545608747435762,46.12756227231872,1.0780071763982608
"Rt_adj[76,1]",1.117633033951257,0.003739059914795074,0.025418405948528292,46.21380995427252,1.0779332407621685
"Rt_adj[77,1]",1.1172128058049668,0.0037296460280011492,0.025378824512418536,46.30285537817599,1.077856236373235
"Rt_adj[78,1]",1.1167856008793873,0.0037198538839928797,0.02533730933197784,46.39479124139093,1.07777604181199
"Rt_adj[79,1]",1.1163513936967164,0.0037096759222388373,0.025293821890980492,46.48972419628938,1.0776925271975357
"Rt_adj[80,1]",1.115910124956129,0.003699103835042946,0.025248320573488543,46.58777259333312,1.077605554962931
"Rt_adj[81,1]",1.1154617169212218,0.0036881288913752984,0.02520076211384409,46.689064177746644,1.0775149807337914
"Rt_adj[82,1]",1.1150060831945354,0.0036767421364094577,0.025151102474547986,46.79373474437511,1.0774206538211293
"Rt_adj[83,1]",1.1145431338666634,0.003664934493610021,0.025099297289972733,46.90192762293448,1.0773224173667875
"Rt_adj[84,1]",1.1140727778772495,0.003652696811079873,0.02504530206946149,47.013793687007166,1.0772201082702113
"Rt_adj[85,1]",1.1135949239576817,0.0036400198815053184,0.024989072291426988,47.12949165026837,1.0771135569981054
"Rt_adj[86,1]",1.113109480948597,0.0036268944517430708,0.02493056345809148,47.24918851146354,1.0770025873365563
"Rt_adj[87,1]",1.1126163578850576,0.003613311229445209,0.024869731141613328,47.373060080160734,1.0768870161148023
"Rt_adj[88,1]",1.1121154640184776,0.0035992608895900405,0.0248065310327013,47.50129155559488,1.076766652912662
"Rt_adj[89,1]",1.11160670883629,0.0035847340817713423,0.02474091899450774,47.63407815091278,1.0766412997553851
"Rt_adj[90,1]",1.1110900020950878,0.0035696873756230012,0.0246728511217869,47.772537462636805,1.076510750796374
"Rt_adj[91,1]",1.2003500711859727,0.008179681462679163,0.044892754213985114,30.121716606730356,1.1163391056089376
"Rt_adj[92,1]",1.1997338159533888,0.008185406397081246,0.04490283581446493,30.09310814747994,1.116391240247244
"Rt_adj[93,1]",1.1991072293247822,0.008191397412313221,0.044913349302638836,30.063178275683896,1.1164484160311676
"Rt_adj[94,1]",1.1984675828971023,0.008197314794015975,0.044922752541176655,30.03236207343133,1.1165084546400783
"Rt_adj[95,1]",1.1978126986938937,0.008202891895685195,0.04492983103749679,30.00099057853262,1.1165696770277471
"Rt_adj[96,1]",1.1971411828456124,0.008207966165265564,0.044933834978214314,29.969248783352562,1.1166311194463678
"Rt_adj[97,1]",1.1964521618757944,0.00821275913732519,0.04493432030842083,29.934925484455796,1.1166923059236202
"Rt_adj[98,1]",1.1957450344779192,0.008216942975924365,0.04493100065580047,29.90003079217456,1.1167530267664307
"Rt_adj[99,1]",1.1950193180408564,0.008220441796531522,0.0449236565902963,29.864818515841005,1.116813197056777
"Rt_adj[100,1]",1.19427457059976,0.008223219474194198,0.04491208997581263,29.829279782387516,1.1168727816052337
"Rt_adj[101,1]",1.1935103569533456,0.008224741149748615,0.04489610444052087,29.797020651813092,1.116931760330046
"Rt_adj[102,1]",1.1927262365113693,0.008224598828998744,0.044875498530425266,29.77070541886107,1.116990114434699
"Rt_adj[103,1]",1.1919217603102712,0.008223591439035026,0.0448500641178244,29.744254267494462,1.1170478218892315
"Rt_adj[104,1]",1.191096471214564,0.008221530845916028,0.044819586581023016,29.718734454013287,1.1171048564413102
"Rt_adj[105,1]",1.19024990486541,0.008218435748867318,0.04478384536667473,29.693708081536737,1.1171611876241607
"Rt_adj[106,1]",1.1893815905762477,0.008214336548196446,0.0447426144981092,29.668646342809875,1.1172167808185145
"Rt_adj[107,1]",1.1884910520194198,0.008209200946691038,0.04469566295810525,29.643466853208718,1.117271597104996
"Rt_adj[108,1]",1.1875778077491594,0.00820298468126537,0.04464275498227963,29.618166800173167,1.1173255928868329
"Rt_adj[109,1]",1.1866413716357862,0.008195642501631177,0.044583650312095206,29.592743883325547,1.1173787193239053
"Rt_adj[110,1]",1.185681253268853,0.008187128196077045,0.044518104443215266,29.567196433193388,1.1174309216168354
"Rt_adj[111,1]",1.1846969583645313,0.008177394617322562,0.04444586889072004,29.541523553375697,1.1174821381634414
"Rt_adj[112,1]",1.1836879891951773,0.008166393710865572,0.04436669148291437,29.515725284914705,1.117532299594584
"Rt_adj[113,1]",1.1826538450490853,0.008154076547032745,0.04428031669014891,29.48980279350789,1.1175813276861213
"Rt_adj[114,1]",1.1815940227262127,0.00814039335734582,0.044186485992555626,29.463758581358277,1.1176291341375484
"Rt_adj[115,1]",1.1805080170711624,0.00812529357554774,0.04408493828956575,29.43759672624049,1.1176756192036417
"Rt_adj[116,1]",1.1793953215450037,0.008108554829759597,0.043975410353783925,29.412564055382347,1.1177206701626816
"Rt_adj[117,1]",1.178255428837233,0.008089990114465099,0.04385763733181518,29.38965459870185,1.1177641596026457
"Rt_adj[118,1]",1.1770878315190731,0.008069841887981582,0.043731353294721435,29.366743013297352,1.1178059435043501
"Rt_adj[119,1]",1.1758920227389387,0.008048056835785147,0.04359629184087624,29.343845870861184,1.1178458590980582
"Rt_adj[120,1]",1.1746674969614486,0.008024581146183086,0.0434521867540801,29.320983172433326,1.117883722467411
"Rt_adj[121,1]",1.1734137507506965,0.007999360585922476,0.04329877271984851,29.29817883991349,1.1179193258713198
"Rt_adj[122,1]",1.172130283598838,0.007972340582152633,0.0431357861029563,29.275461268375665,1.1179524347512364
"Rt_adj[123,1]",1.1708165987995303,0.007943466310790107,0.04296296578860632,29.252863946948036,1.117982784386085
"Rt_adj[124,1]",1.1694722043725996,0.007912562137828474,0.04278005409378287,29.23131760086278,1.1180100761594025
"Rt_adj[125,1]",1.1680966140285625,0.00787939216494454,0.04258679774500487,29.21221832010787,1.1180339733819649
"Rt_adj[126,1]",1.1666893481860499,0.00784419296723224,0.04238294893331358,29.193475712805828,1.1180540966307384
"Rt_adj[127,1]",1.1652499350385974,0.007806909684363125,0.042168266447662237,29.1751558321587,1.1180700185440176
"Rt_adj[128,1]",1.1637779116631153,0.007767487768817317,0.04194251688567792,29.157334551456476,1.1180812580019346
"Rt_adj[129,1]",1.162272825174083,0.007725873118248052,0.041705475947882924,29.140098847823953,1.118087273625536
"Rt_adj[130,1]",1.1607342339355293,0.007682012216907758,0.04145692982633073,29.123548248595245,1.118087456528092
"Rt_adj[131,1]",1.1591617088093153,0.007635852283485657,0.04119667667919789,29.107796466363165,1.1180811222113123
"Rt_adj[132,1]",1.1575548344510063,0.007587341426982957,0.04092452820238712,29.092973246927002,1.11806750152129
"Rt_adj[133,1]",1.1559132106497172,0.007536428810311235,0.040640311300715444,29.07922646082578,1.1180457305550278
"Rt_adj[134,1]",1.154236453709079,0.007483064821405262,0.040343869862045016,29.06672447383121,1.118014839398315
"Rt_adj[135,1]",1.152524197866506,0.00742720125164737,0.040035066638092066,29.055658837467067,1.1179737395645346
"Rt_adj[136,1]",1.1507760967520178,0.007368873028889107,0.03971378523840294,29.045604474932958,1.11792120999675
"Rt_adj[137,1]",1.1489918248792157,0.007309093942578063,0.03937993223937895,29.02838278893052,1.1178558814748476
"Rt_adj[138,1]",1.147171079168034,0.00724670278065499,0.039033439414793404,29.01300698641378,1.1177762192654466
"Rt_adj[139,1]",1.145313580494581,0.007181658364883951,0.038674266092247556,28.999778358048616,1.1176805038375286
"Rt_adj[140,1]",1.1434190752639157,0.007113921845177922,0.03830240164088902,28.989039946829227,1.117566809458782
"Rt_adj[141,1]",1.141487337001561,0.007043456914305237,0.03791786809628223,28.981182272309447,1.1174329804820733
"Rt_adj[142,1]",1.1395181679582636,0.006971251727914008,0.037520722928220215,28.96815694591929,1.1172766051292728
"Rt_adj[143,1]",1.1375114007229814,0.006896459129383487,0.0371110619581948,28.957057649512475,1.1170949865861521
"Rt_adj[144,1]",1.1354668998378423,0.006818869910975478,0.03668902243321001,28.94992682163089,1.1168851112363978
"Rt_adj[145,1]",1.1333845634088007,0.006738459893030488,0.03625478626326603,28.947389356244248,1.1166436138921823
"Rt_adj[146,1]",1.13126432470517,0.006655208536622454,0.03580858343012747,28.950158449048168,1.116366739925974
"Rt_adj[147,1]",1.1291061537407647,0.006568899892682805,0.03535069557522868,28.960805722427533,1.116050304280726
"Rt_adj[148,1]",1.1269100588289778,0.006479586947734853,0.034881459774634624,28.979751663140963,1.1156896474415015
"Rt_adj[149,1]",1.124676088103759,0.006386700599360093,0.034401272508789014,29.013217924168195,1.1152795886011189
"Rt_adj[150,1]",1.1224043309980871,0.0062907306239995886,0.03391059383413601,29.058193603611944,1.1148143764587932
"Rt_adj[151,1]",1.1200949196712235,0.00619187535701256,0.0334099517624914,29.114362593166696,1.114287638369829
"Rt_adj[152,1]",1.1177480303757596,0.006090936267659027,0.032899946851960606,29.175767009434995,1.1136923289354033
"Rt_adj[153,1]",1.1153638847552543,0.005987465082132956,0.032381257009964706,29.248353288803617,1.1130206796068598
"Rt_adj[154,1]",1.1129427510630858,0.005883085594017079,0.031854642504121865,29.318053758356005,1.1122641515042266
"Rt_adj[155,1]",1.1104849452930488,0.005776564154084996,0.03132095116982238,29.398873058973056,1.1114133944414697
"Rt_adj[156,1]",1.1079908322121867,0.005667332453392725,0.0307811237936744,29.499290021743217,1.1104582161391046
"Rt_adj[157,1]",1.1054608262863987,0.005555430600649543,0.030236199638792684,29.62231221072069,1.1093875668120956
"Rt_adj[158,1]",1.1028953924894735,0.005440905697552452,0.02968732206018606,29.771426908512577,1.10818954576266
"Rt_adj[159,1]",1.1002950469864177,0.005323812133237134,0.029135744135147145,29.950686808274043,1.106851438279746
"Rt_adj[160,1]",1.097660357682225,0.005204211894550727,0.028582834203283003,30.16481307116124,1.105359793014479
"Rt_adj[161,1]",1.0949919446276375,0.005082174900019034,0.02803008117227696,30.419319680742436,1.1037005519786607
"Rt_adj[162,1]",1.0922904802739029,0.00495777936858677,0.02747909939726668,30.720663996176523,1.1018592472431499
"Rt_adj[163,1]",1.089556689569125,0.004831112238489504,0.02693163288267516,31.076429628839247,1.099821280034125
"Rt_adj[164,1]",1.0867913498894533,0.004702269657260629,0.026389558484710897,31.49554930797739,1.0975722988456422
"Rt_adj[165,1]",1.083995290799117,0.004571314936109772,0.02585488771072006,31.989174035857303,1.095098692855107
"Rt_adj[166,1]",1.0811693936341613,0.004438016449049391,0.02532976661975476,32.575010291182046,1.0923882146237351
"Rt_adj[167,1]",1.07831459090566,0.004302767220457582,0.024816473230983155,33.26476208218458,1.089430740917986
"Rt_adj[168,1]",1.0754318655191955,0.004165970689270585,0.024317411749930653,34.07236479413396,1.0862191715626295
"Rt_adj[169,1]",1.0725222498084674,0.004028102434672279,0.023835102838164555,35.013300237633736,1.0827504526883207
"Rt_adj[170,1]",1.069586824382042,0.0038888645259798197,0.02337216909604462,36.12038836360835,1.0790266920896066
"Rt_adj[171,1]",1.0666267167834398,0.003748445745553582,0.022931314922011614,37.424452768844084,1.075056310938064
"Rt_adj[172,1]",1.0636430999659985,0.003607056498216535,0.022515299981704377,38.962748539840355,1.070855149285839
"Rt_adj[173,1]",1.0606371905852112,0.0034647872306899693,0.02212690569453063,40.78385081091612,1.0664474157738935
"Rt_adj[174,1]",1.0576102471125257,0.0033248256196993058,0.021768894450642957,42.868175745779425,1.0618663497048855
"Rt_adj[175,1]",1.0545635677758696,0.003183649121777208,0.02144396172497616,45.369046584905284,1.0571544527228467
"Rt_adj[176,1]",1.0514984883334386,0.003042537806035566,0.021154681856234397,48.34382732004853,1.0523631549445558
"Rt_adj[177,1]",1.0484163796885397,0.002902050233837393,0.02090344897868765,51.883115399183346,1.0475518125158796
"Rt_adj[178,1]",1.0453186453544716,0.0027623152662480804,0.020692415369295163,56.114602140649914,1.0427859926534346
"Rt_adj[179,1]",1.0422067187795896,0.0026281086896127815,0.02052343020180777,60.98362735874509,1.0381350847999788
"Rt_adj[180,1]",1.0390820605437683,0.0024941622978790724,0.020397982256151942,66.8844252060837,1.0336693719103547
"Rt_adj[181,1]",1.035946155438486,0.002358881958448712,0.020317150383423525,74.18449981293423,1.0294567870803653
"Rt_adj[182,1]",1.032800509443645,0.002223601986470726,0.020281565368194296,83.19339287722269,1.0255596477839894
"Rt_adj[183,1]",1.0296466466150427,0.002089599111867846,0.020291386214095312,94.29691487003761,1.0220316854343
"Rt_adj[184,1]",1.0264861058970924,0.0019586323292939563,0.020346292843120957,107.91075833767187,1.018915662564998
"Rt_adj[185,1]",1.0233204378759353,0.00185939212468852,0.02044549586901224,120.90752236352402,1.0162417962778252
"Rt_adj[186,1]",1.0201512014885228,0.0017737339510924403,0.02058776267227712,134.72287699181012,1.014027099194986
"Rt_adj[187,1]",1.0169799607035257,0.00169764469276834,0.020771457685068908,149.7063942389882,1.012275630259789
"Rt_adj[188,1]",1.0138082811900828,0.0016327210261645212,0.020994593778390615,165.34496732510348,1.0109795408534266
"Rt_adj[189,1]",1.0106377269904052,0.0015784310816589035,0.021254891054085397,181.32868749997698,1.0101207251274367
"Rt_adj[190,1]",1.007469857212132,0.0015398661058435448,0.021549839213461618,195.84935643228008,1.0096728461798612
"Rt_adj[191,1]",1.004306222756059,0.0015178795177106308,0.021876759953162198,207.72625985887956,1.0096035107982422
"Rt_adj[192,1]",1.001148363094478,0.0015163477624350133,0.022232866418189057,214.97763842330065,1.0098763964592279
"Rt_adj[193,1]",0.9979978031148304,0.0015385008751196306,0.022615317487980676,216.07766735063203,1.0104531829156795
"Rt_adj[194,1]",0.9948560500427627,0.0015691079331412675,0.023021265456595996,215.2547526667972,1.0112951948800297
"Rt_adj[1,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[2,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[3,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[4,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[5,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[6,2]",3.3251730836885383,0.007282263953746506,0.07015230319633686,92.80065369329472,1.0173840660234463
"Rt_adj[7,2]",3.3248772941326843,0.00728530645417234,0.07018728341650725,92.81565140672164,1.0173972766903951
"Rt_adj[8,2]",3.3247902181062177,0.0072860102412622705,0.07019577556593233,92.82017839971995,1.0174010500999078
"Rt_adj[9,2]",3.324685130179789,0.007286848199339098,0.07020591848809433,92.8256515652987,1.0174055975347411
"Rt_adj[10,2]",3.3245573470859062,0.0072878245619057,0.07021785162384996,92.83233120453144,1.0174111037169957
"Rt_adj[11,2]",3.32440057529825,0.007288954030266473,0.07023184808790238,92.84056414607409,1.0174178219849548
"Rt_adj[12,2]",3.324207490712667,0.0072902561037934115,0.0702482490273265,92.85075448110716,1.0174260489674791
"Rt_adj[13,2]",3.3239694145633774,0.00729175181054242,0.07026743987732456,92.86338391861594,1.0174361357990644
"Rt_adj[14,2]",3.323675808996762,0.0072934621086929345,0.0702898466351894,92.87904246586596,1.0174485073347992
"Rt_adj[15,2]",3.3233137333673053,0.007295406802286909,0.07031593836580684,92.898462432308,1.0174636833709712
"Rt_adj[16,2]",3.322867242427692,0.007297603241286427,0.0703462296590515,92.92255775050599,1.0174823023432493
"Rt_adj[17,2]",3.3223166783648663,0.007300064446369644,0.07038128106321245,92.95247256805239,1.0175051493324907
"Rt_adj[18,2]",3.331041035349768,0.007977593487331505,0.07723996480561743,93.7433198957325,1.0266014234075962
"Rt_adj[19,2]",3.330198879577195,0.007978934759138523,0.07726963442614747,93.78381322096311,1.0266369488791016
"Rt_adj[20,2]",3.3291604347212593,0.007980152671483085,0.07730246864743508,93.8348850707575,1.0266806127547843
"Rt_adj[21,2]",3.3278796508670725,0.007981081577230301,0.07733787161894422,93.89899238809782,1.0267340830901208
"Rt_adj[22,2]",2.6402108457806697,0.011432389564708004,0.07717734372096037,45.57279074372536,1.0602891661009033
"Rt_adj[23,2]",2.6340630771612465,0.013286497181102365,0.09302189097053908,49.017293505272455,1.1092876088060646
"Rt_adj[24,2]",2.6325740688017403,0.013276962591609421,0.0930429227575545,49.109919882423135,1.109213316345354
"Rt_adj[25,2]",2.6307945997107542,0.013264080091057005,0.0930614374294201,49.22494523198401,1.1091240468100882
"Rt_adj[26,2]",1.0101577204612453,0.0013916619399972883,0.017115404787940047,151.25399338244094,1.0480892754977242
"Rt_adj[27,2]",1.0097921745177627,0.001395637797233957,0.0171420767904063,150.8625440677139,1.0481078187960189
"Rt_adj[28,2]",1.0093732858815845,0.0014001185057583878,0.017171592097869812,150.41513413088362,1.0481295272789581
"Rt_adj[29,2]",1.0089204772638434,0.0014048920134877804,0.01720265991575705,149.93579273843767,1.0481525491568047
"Rt_adj[30,2]",1.0084498778560433,0.0014097815521654374,0.017234192610538802,149.44391563758856,1.048175454101381
"Rt_adj[31,2]",1.0079710889098519,0.0014146795479641312,0.017265507921237738,148.950706733545,1.0481974484307843
"Rt_adj[32,2]",1.0074889739468025,0.0014195295573982438,0.017296233248055393,148.46161718677268,1.0482181639405586
"Rt_adj[33,2]",1.0070056904685831,0.0014242760894176269,0.017326185035124227,147.9849429309166,1.0482374572708166
"Rt_adj[34,2]",1.0065220622753734,0.001428782393999251,0.01735528090120183,147.54724829477826,1.0482552866886319
"Rt_adj[35,2]",1.0060383390944805,0.001433197332224855,0.017383486913861344,147.11664349137405,1.0482716497240645
"Rt_adj[36,2]",1.005554562840835,0.0014375194911836386,0.017410789683700346,146.69302180779573,1.0482865559211565
"Rt_adj[37,2]",1.0050707218580857,0.0014417482999230318,0.017437183155437595,146.27623133208817,1.048300016698086
"Rt_adj[38,2]",1.0045868050261917,0.0014458833261943302,0.017462663109698767,145.86612716151535,1.0483120424307948
"Rt_adj[39,2]",1.0041028146215376,0.0014499240672935173,0.017487225285434765,145.4625821216392,1.0483226421074925
"Rt_adj[40,2]",1.0036187652005222,0.0014538699272981198,0.01751086499378097,145.06548439211153,1.0483318236567134
"Rt_adj[41,2]",1.0031346794716893,0.0014577202476332071,0.017533577233182752,144.6747328612339,1.0483395943055274
"Rt_adj[42,2]",1.0026505847458855,0.001461474341646961,0.017555356900706007,144.29023344748825,1.0483459608199859
"Rt_adj[43,2]",1.0021665106401607,0.001465131519772007,0.017576198966507087,143.91189681862338,1.0483509296372262
"Rt_adj[44,2]",1.0016824877980175,0.0014687218799138077,0.017596098588158134,143.53362185759002,1.048354506929168
"Rt_adj[45,2]",1.001198547251166,0.0014722735016304872,0.01761505117633009,143.14982693211758,1.0483566986302477
"Rt_adj[46,2]",1.0007147201339968,0.001475727282411018,0.017633052428725066,142.7719150606056,1.0483575104490572
"Rt_adj[47,2]",1.0002310375667716,0.0014790825959081371,0.017650098346408533,142.39980860322302,1.0483569478734345
"Rt_adj[48,2]",0.9997475306137207,0.0014823388434942286,0.017666185240963937,142.03343219073054,1.048355016173567
"Rt_adj[49,2]",0.9992642302690686,0.001485495454673459,0.01768130973740464,141.6727126720977,1.0483517204047104
"Rt_adj[50,2]",0.9987811674513847,0.0014885518873152578,0.01769546877529154,141.31757906894728,1.0483470654100198
"Rt_adj[51,2]",0.9982983729993299,0.0014915076278178532,0.017708659609099196,140.96796253241055,1.0483410558236161
